,有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
32618,077299　貿聯凱基37購01,TW24Z0772994,2024/01/23,上市,,RWSCCA,
32619,077300　大聯大凱基37購03,TW24Z0773000,2024/01/23,上市,,RWSCCA,
32620,077301　達運凱基37購03,TW24Z0773018,2024/01/23,上市,,RWSCCA,
32621,077302　達運凱基39購01,TW24Z0773026,2024/01/23,上市,,RWSCCA,
32622,077303　精成科凱基37購02,TW24Z0773034,2024/01/23,上市,,RWSCCA,
32623,077304　瑞祺凱基37購03,TW24Z0773042,2024/01/23,上市,,RWSCCA,
32624,077305　緯穎凱基38購10,TW24Z0773059,2024/01/23,上市,,RWSCCA,
32625,077306　緯穎凱基38購11,TW24Z0773067,2024/01/23,上市,,RWSCCA,
32626,077307　采鈺凱基37購05,TW24Z0773075,2024/01/23,上市,,RWSCCA,
32627,077308　臺股指凱基37購27,TW24Z0773083,2024/01/23,上市,,RWICCE,
32628,077309　電子類凱基38購02,TW24Z0773091,2024/01/23,上市,,RWICCE,
32629,07730U　台達電群益32售01,TW23Z07730U3,2023/06/20,上市,,RWSCPE,
32630,077310　金融類凱基3B購01,TW24Z0773109,2024/01/23,上市,,RWICCE,
32631,077311　香港2X國票39購04,TW24Z0773117,2024/01/23,上市,,RWBCCA,
32632,077312　元日2X國票38購01,TW24Z0773125,2024/01/23,上市,,RWBCCA,
32633,077313　元日2X國票39購02,TW24Z0773133,2024/01/23,上市,,RWBCCA,
32634,077314　美費半國票38購01,TW24Z0773141,2024/01/23,上市,,RWBCCA,
32635,077315　美費半國票3A購01,TW24Z0773158,2024/01/23,上市,,RWBCCA,
32636,077316　中砂國票3A購01,TW24Z0773166,2024/01/23,上市,,RWSCCA,
32637,077317　群光國票38購01,TW24Z0773174,2024/01/23,上市,,RWSCCA,
32638,077318　宏達電國票38購01,TW24Z0773182,2024/01/23,上市,,RWSCCA,
32639,077319　王品國票38購03,TW24Z0773190,2024/01/23,上市,,RWSCCA,
32640,077320　零壹國票37購01,TW24Z0773208,2024/01/23,上市,,RWSCCA,
32641,077321　群創國票37購01,TW24Z0773216,2024/01/23,上市,,RWSCCA,
32642,077322　群創國票37購02,TW24Z0773224,2024/01/23,上市,,RWSCCA,
32643,077323　群創國票38購02,TW24Z0773232,2024/01/23,上市,,RWSCCA,
32644,077324　群創國票39購02,TW24Z0773240,2024/01/23,上市,,RWSCCA,
32645,077325　材料國票38購01,TW24Z0773257,2024/01/23,上市,,RWSCCA,
32646,077326　虹堡國票38購02,TW24Z0773265,2024/01/23,上市,,RWSCCA,
32647,077327　彩晶國票37購02,TW24Z0773273,2024/01/23,上市,,RWSCCA,
32648,077328　彩晶國票38購01,TW24Z0773281,2024/01/23,上市,,RWSCCA,
32649,077329　臺股指國票37購12,TW24Z0773299,2024/01/23,上市,,RWICCE,
32650,077330　臺股指國票38購06,TW24Z0773307,2024/01/23,上市,,RWICCE,
32651,077331　臺股指國票38購07,TW24Z0773315,2024/01/23,上市,,RWICCE,
32652,077332　臺股指國票39購02,TW24Z0773323,2024/01/23,上市,,RWICCE,
32653,077333　上証2X群益37購01,TW24Z0773331,2024/01/23,上市,,RWBCCA,
32654,077334　滬深2X群益37購03,TW24Z0773349,2024/01/23,上市,,RWBCCA,
32655,077335　香港2X群益37購01,TW24Z0773356,2024/01/23,上市,,RWBCCA,
32656,077336　國企2X群益39購01,TW24Z0773364,2024/01/23,上市,,RWBCCA,
32657,077337　川湖群益39購03,TW24Z0773372,2024/01/23,上市,,RWSCCA,
32658,077338　光寶科群益37購03,TW24Z0773380,2024/01/23,上市,,RWSCCA,
32659,077339　聯電群益37購06,TW24Z0773398,2024/01/23,上市,,RWSCCA,
32660,077340　鴻海群益38購03,TW24Z0773406,2024/01/23,上市,,RWSCCA,
32661,077341　台積電群益37購16,TW24Z0773414,2024/01/23,上市,,RWSCCA,
32662,077342　台積電群益3B購06,TW24Z0773422,2024/01/23,上市,,RWSCCA,
32663,077343　台積電群益3C購02,TW24Z0773430,2024/01/23,上市,,RWSCCA,
32664,077344　宏碁群益37購20,TW24Z0773448,2024/01/23,上市,,RWSCCA,
32665,077345　敬鵬群益37購05,TW24Z0773455,2024/01/23,上市,,RWSCCA,
32666,077346　英業達群益37購15,TW24Z0773463,2024/01/23,上市,,RWSCCA,
32667,077347　英業達群益37購16,TW24Z0773471,2024/01/23,上市,,RWSCCA,
32668,077348　技嘉群益37購19,TW24Z0773489,2024/01/23,上市,,RWSCCA,
32669,077349　技嘉群益37購20,TW24Z0773497,2024/01/23,上市,,RWSCCA,
32670,07734U　華航群益32售03,TW23Z07734U5,2023/06/20,上市,,RWSCPE,
32671,077350　微星群益37購03,TW24Z0773505,2024/01/23,上市,,RWSCCA,
32672,077351　瑞昱群益37購03,TW24Z0773513,2024/01/23,上市,,RWSCCA,
32673,077352　台光電群益37購06,TW24Z0773521,2024/01/23,上市,,RWSCCA,
32674,077353　威盛群益37購14,TW24Z0773539,2024/01/23,上市,,RWSCCA,
32675,077354　威盛群益39購04,TW24Z0773547,2024/01/23,上市,,RWSCCA,
32676,077355　建準群益37購04,TW24Z0773554,2024/01/23,上市,,RWSCCA,
32677,077356　建準群益38購03,TW24Z0773562,2024/01/23,上市,,RWSCCA,
32678,077357　大立光群益37購24,TW24Z0773570,2024/01/23,上市,,RWSCCA,
32679,077358　大立光群益37購25,TW24Z0773588,2024/01/23,上市,,RWSCCA,
32680,077359　大立光群益38購10,TW24Z0773596,2024/01/23,上市,,RWSCCA,
32681,077360　奇鋐群益37購16,TW24Z0773604,2024/01/23,上市,,RWSCCA,
32682,077361　欣興群益37購08,TW24Z0773612,2024/01/23,上市,,RWSCCA,
32683,077362　緯創群益37購24,TW24Z0773620,2024/01/23,上市,,RWSCCA,
32684,077363　緯創群益37購25,TW24Z0773638,2024/01/23,上市,,RWSCCA,
32685,077364　晶相光群益38購01,TW24Z0773646,2024/01/23,上市,,RWSCCA,
32686,077365　嘉澤群益37購04,TW24Z0773653,2024/01/23,上市,,RWSCCA,
32687,077366　敦泰群益37購06,TW24Z0773661,2024/01/23,上市,,RWSCCA,
32688,077367　海華群益37購03,TW24Z0773679,2024/01/23,上市,,RWSCCA,
32689,077368　達運群益37購03,TW24Z0773687,2024/01/23,上市,,RWSCCA,
32690,077369　啟碁群益37購06,TW24Z0773695,2024/01/23,上市,,RWSCCA,
32691,077370　穎崴群益3B購02,TW24Z0773703,2024/01/23,上市,,RWSCCA,
32692,077371　緯穎群益3B購04,TW24Z0773711,2024/01/23,上市,,RWSCCA,
32693,077372　緯穎群益3C購01,TW24Z0773729,2024/01/23,上市,,RWSCCA,
32694,077373　台灣50元富37購06,TW24Z0773737,2024/01/23,上市,,RWBCCA,
32695,077374　上証2X元富41購02,TW24Z0773745,2024/01/23,上市,,RWBCCA,
32696,077375　滬深2X元富37購05,TW24Z0773752,2024/01/23,上市,,RWBCCA,
32697,077376　元債2X元富37購02,TW24Z0773760,2024/01/23,上市,,RWBCCA,
32698,077377　SP黃豆元富37購01,TW24Z0773778,2024/01/23,上市,,RWBCCA,
32699,077378　中502X元富37購01,TW24Z0773786,2024/01/23,上市,,RWBCCA,
32700,077379　美時元富37購03,TW24Z0773794,2024/01/23,上市,,RWSCCA,
32701,077380　中鴻元富37購01,TW24Z0773802,2024/01/23,上市,,RWSCCA,
32702,077381　川湖元富41購01,TW24Z0773810,2024/01/23,上市,,RWSCCA,
32703,077382　聯電元富37購09,TW24Z0773828,2024/01/23,上市,,RWSCCA,
32704,077383　聯電元富41購01,TW24Z0773836,2024/01/23,上市,,RWSCCA,
32705,077384　台積電元富37購03,TW24Z0773844,2024/01/23,上市,,RWSCCA,
32706,077385　台積電元富37購04,TW24Z0773851,2024/01/23,上市,,RWSCCA,
32707,077386　技嘉元富41購02,TW24Z0773869,2024/01/23,上市,,RWSCCA,
32708,077387　威盛元富37購03,TW24Z0773877,2024/01/23,上市,,RWSCCA,
32709,077388　美律元富37購03,TW24Z0773885,2024/01/23,上市,,RWSCCA,
32710,077389　長榮航元富41購03,TW24Z0773893,2024/01/23,上市,,RWSCCA,
32711,077390　牧德元富37購01,TW24Z0773901,2024/01/23,上市,,RWSCCA,
32712,077391　大聯大元富37購01,TW24Z0773919,2024/01/23,上市,,RWSCCA,
32713,077392　大聯大元富3A購02,TW24Z0773927,2024/01/23,上市,,RWSCCA,
32714,077393　材料元富38購03,TW24Z0773935,2024/01/23,上市,,RWSCCA,
32715,077394　達運元富3A購02,TW24Z0773943,2024/01/23,上市,,RWSCCA,
32716,077395　達運元富41購01,TW24Z0773950,2024/01/23,上市,,RWSCCA,
32717,077396　采鈺元富3A購02,TW24Z0773968,2024/01/23,上市,,RWSCCA,
32718,077397　至上元富37購04,TW24Z0773976,2024/01/23,上市,,RWSCCA,
32719,077398　臺股指元富39購12,TW24Z0773984,2024/01/23,上市,,RWICCE,
32720,077399　臺股指元富39購13,TW24Z0773992,2024/01/23,上市,,RWICCE,
32721,077400　臺股指元富39購14,TW24Z0774008,2024/01/23,上市,,RWICCE,
32722,077401　上証2X元大37購04,TW24Z0774016,2024/01/23,上市,,RWBCCA,
32723,077402　上証2X元大3A購01,TW24Z0774024,2024/01/23,上市,,RWBCCA,
32724,077403　上証2X元大3A購02,TW24Z0774032,2024/01/23,上市,,RWBCCA,
32725,077404　香港2X元大38購02,TW24Z0774040,2024/01/23,上市,,RWBCCA,
32726,077405　SGBR2X元大3A購01,TW24Z0774057,2024/01/23,上市,,RWBCCA,
32727,077406　SGBR2X元大3B購01,TW24Z0774065,2024/01/23,上市,,RWBCCA,
32728,077407　中興電元大37購16,TW24Z0774073,2024/01/23,上市,,RWSCCA,
32729,077408　光寶科元大37購04,TW24Z0774081,2024/01/23,上市,,RWSCCA,
32730,077409　光寶科元大37購05,TW24Z0774099,2024/01/23,上市,,RWSCCA,
32731,077410　台達電元大37購09,TW24Z0774107,2024/01/23,上市,,RWSCCA,
32732,077411　台達電元大37購10,TW24Z0774115,2024/01/23,上市,,RWSCCA,
32733,077412　華通元大38購09,TW24Z0774123,2024/01/23,上市,,RWSCCA,
32734,077413　佳世達元大37購10,TW24Z0774131,2024/01/23,上市,,RWSCCA,
32735,077414　技嘉元大38購15,TW24Z0774149,2024/01/23,上市,,RWSCCA,
32736,077415　美律元大37購06,TW24Z0774156,2024/01/23,上市,,RWSCCA,
32737,077416　聯發科元大37購17,TW24Z0774164,2024/01/23,上市,,RWSCCA,
32738,077417　聯發科元大37購18,TW24Z0774172,2024/01/23,上市,,RWSCCA,
32739,077418　聯發科元大37購19,TW24Z0774180,2024/01/23,上市,,RWSCCA,
32740,077419　長榮元大37購48,TW24Z0774198,2024/01/23,上市,,RWSCCA,
32741,077420　長榮元大37購49,TW24Z0774206,2024/01/23,上市,,RWSCCA,
32742,077421　長榮元大37購50,TW24Z0774214,2024/01/23,上市,,RWSCCA,
32743,077422　長榮航元大37購18,TW24Z0774222,2024/01/23,上市,,RWSCCA,
32744,077423　長榮航元大37購19,TW24Z0774230,2024/01/23,上市,,RWSCCA,
32745,077424　長榮航元大37購20,TW24Z0774248,2024/01/23,上市,,RWSCCA,
32746,077425　慧洋元大37購05,TW24Z0774255,2024/01/23,上市,,RWSCCA,
32747,077426　晶華元大37購02,TW24Z0774263,2024/01/23,上市,,RWSCCA,
32748,077427　美食元大37購04,TW24Z0774271,2024/01/23,上市,,RWSCCA,
32749,077428　大立光元大37購24,TW24Z0774289,2024/01/23,上市,,RWSCCA,
32750,077429　大立光元大37購25,TW24Z0774297,2024/01/23,上市,,RWSCCA,
32751,077430　大立光元大37購26,TW24Z0774305,2024/01/23,上市,,RWSCCA,
32752,077431　零壹元大37購02,TW24Z0774313,2024/01/23,上市,,RWSCCA,
32753,077432　零壹元大37購03,TW24Z0774321,2024/01/23,上市,,RWSCCA,
32754,077433　零壹元大37購04,TW24Z0774339,2024/01/23,上市,,RWSCCA,
32755,077434　聯詠元大37購03,TW24Z0774347,2024/01/23,上市,,RWSCCA,
32756,077435　聯詠元大37購04,TW24Z0774354,2024/01/23,上市,,RWSCCA,
32757,077436　緯創元大37購18,TW24Z0774362,2024/01/23,上市,,RWSCCA,
32758,077437　緯創元大37購19,TW24Z0774370,2024/01/23,上市,,RWSCCA,
32759,077438　緯創元大37購20,TW24Z0774388,2024/01/23,上市,,RWSCCA,
32760,077439　新日興元大37購06,TW24Z0774396,2024/01/23,上市,,RWSCCA,
32761,077440　明泰元大37購02,TW24Z0774404,2024/01/23,上市,,RWSCCA,
32762,077441　群創元大38購02,TW24Z0774412,2024/01/23,上市,,RWSCCA,
32763,077442　群創元大39購01,TW24Z0774420,2024/01/23,上市,,RWSCCA,
32764,077443　群創元大3A購01,TW24Z0774438,2024/01/23,上市,,RWSCCA,
32765,077444　海華元大37購03,TW24Z0774446,2024/01/23,上市,,RWSCCA,
32766,077445　神達元大37購11,TW24Z0774453,2024/01/23,上市,,RWSCCA,
32767,077446　神達元大37購12,TW24Z0774461,2024/01/23,上市,,RWSCCA,
32768,077447　南寶元大37購04,TW24Z0774479,2024/01/23,上市,,RWSCCA,
32769,077448　達運元大37購06,TW24Z0774487,2024/01/23,上市,,RWSCCA,
32770,077449　亞翔元大38購03,TW24Z0774495,2024/01/23,上市,,RWSCCA,
32771,077450　瑞祺元大37購07,TW24Z0774503,2024/01/23,上市,,RWSCCA,
32772,077451　穎崴元大38購01,TW24Z0774511,2024/01/23,上市,,RWSCCA,
32773,077452　緯穎元大37購14,TW24Z0774529,2024/01/23,上市,,RWSCCA,
32774,077453　緯穎元大37購15,TW24Z0774537,2024/01/23,上市,,RWSCCA,
32775,077454　緯穎元大37購16,TW24Z0774545,2024/01/23,上市,,RWSCCA,
32776,077455　伊雲谷元大37購02,TW24Z0774552,2024/01/23,上市,,RWSCCA,
32777,077456　視陽元大37購05,TW24Z0774560,2024/01/23,上市,,RWSCCA,
32778,077457　南茂元大37購02,TW24Z0774578,2024/01/23,上市,,RWSCCA,
32779,077458　長榮兆豐38購01,TW24Z0774586,2024/01/24,上市,,RWSCCA,
32780,077459　大聯大兆豐3B購01,TW24Z0774594,2024/01/24,上市,,RWSCCA,
32781,077460　樺漢兆豐42購01,TW24Z0774602,2024/01/24,上市,,RWSCCA,
32782,077461　緯穎兆豐42購01,TW24Z0774610,2024/01/24,上市,,RWSCCA,
32783,077462　台塑中信37購01,TW24Z0774628,2024/01/24,上市,,RWSCCE,
32784,077463　技嘉中信38購02,TW24Z0774636,2024/01/24,上市,,RWSCCE,
32785,077464　緯穎中信38購02,TW24Z0774644,2024/01/24,上市,,RWSCCE,
32786,077465　滬深2X永豐37購05,TW24Z0774651,2024/01/24,上市,,RWBCCA,
32787,077466　光寶科永豐39購01,TW24Z0774669,2024/01/24,上市,,RWSCCA,
32788,077467　台積電永豐3C購01,TW24Z0774677,2024/01/24,上市,,RWSCCA,
32789,077468　英業達永豐3B購02,TW24Z0774685,2024/01/24,上市,,RWSCCA,
32790,077469　技嘉永豐3B購02,TW24Z0774693,2024/01/24,上市,,RWSCCA,
32791,077470　聯發科永豐3C購02,TW24Z0774701,2024/01/24,上市,,RWSCCA,
32792,077471　長榮永豐39購03,TW24Z0774719,2024/01/24,上市,,RWSCCA,
32793,077472　文曄永豐39購01,TW24Z0774727,2024/01/24,上市,,RWSCCA,
32794,077473　緯創永豐42購01,TW24Z0774735,2024/01/24,上市,,RWSCCA,
32795,077474　亞翔永豐39購02,TW24Z0774743,2024/01/24,上市,,RWSCCA,
32796,077475　康舒永豐3B購01,TW24Z0774750,2024/01/24,上市,,RWSCCA,
32797,077476　緯穎永豐37購10,TW24Z0774768,2024/01/24,上市,,RWSCCA,
32798,077477　緯穎永豐37購11,TW24Z0774776,2024/01/24,上市,,RWSCCA,
32799,077478　緯穎永豐38購06,TW24Z0774784,2024/01/24,上市,,RWSCCA,
32800,077479　東哥永豐3A購01,TW24Z0774792,2024/01/24,上市,,RWSCCA,
32801,07747U　台灣50中信32售02,TW23Z07747U7,2023/06/21,上市,,RWBCPE,
32802,077480　大亞國泰39購01,TW24Z0774800,2024/01/24,上市,,RWSCCA,
32803,077481　台積電國泰39購02,TW24Z0774818,2024/01/24,上市,,RWSCCA,
32804,077482　台積電國泰39購03,TW24Z0774826,2024/01/24,上市,,RWSCCA,
32805,077483　佳世達國泰39購03,TW24Z0774834,2024/01/24,上市,,RWSCCA,
32806,077484　技嘉國泰39購04,TW24Z0774842,2024/01/24,上市,,RWSCCA,
32807,077485　聯發科國泰39購07,TW24Z0774859,2024/01/24,上市,,RWSCCA,
32808,077486　長榮國泰39購04,TW24Z0774867,2024/01/24,上市,,RWSCCA,
32809,077487　緯創國泰39購03,TW24Z0774875,2024/01/24,上市,,RWSCCA,
32810,077488　群創國泰39購03,TW24Z0774883,2024/01/24,上市,,RWSCCA,
32811,077489　緯穎國泰39購03,TW24Z0774891,2024/01/24,上市,,RWSCCA,
32812,07748U　台積電中信36售02,TW23Z07748U5,2023/06/21,上市,,RWSCPE,
32813,077490　上証2X第一38購01,TW24Z0774909,2024/01/24,上市,,RWBCCA,
32814,077491　台塑國票38購01,TW24Z0774917,2024/01/24,上市,,RWSCCA,
32815,077492　台塑國票39購01,TW24Z0774925,2024/01/24,上市,,RWSCCA,
32816,077493　台達電國票37購02,TW24Z0774933,2024/01/24,上市,,RWSCCA,
32817,077494　台達電國票38購01,TW24Z0774941,2024/01/24,上市,,RWSCCA,
32818,077495　台達電國票39購01,TW24Z0774958,2024/01/24,上市,,RWSCCA,
32819,077496　台達電國票3A購01,TW24Z0774966,2024/01/24,上市,,RWSCCA,
32820,077497　楠梓電國票38購01,TW24Z0774974,2024/01/24,上市,,RWSCCA,
32821,077498　台積電國票37購05,TW24Z0774982,2024/01/24,上市,,RWSCCA,
32822,077499　台積電國票3A購01,TW24Z0774990,2024/01/24,上市,,RWSCCA,
32823,07749U　中興電凱基32售02,TW23Z07749U3,2023/06/21,上市,,RWSCPE,
32824,077500　台積電國票42購01,TW24Z0775005,2024/01/24,上市,,RWSCCA,
32825,077501　凌陽國票38購02,TW24Z0775013,2024/01/24,上市,,RWSCCA,
32826,077502　京元電國票37購02,TW24Z0775021,2024/01/24,上市,,RWSCCA,
32827,077503　京元電國票39購02,TW24Z0775039,2024/01/24,上市,,RWSCCA,
32828,077504　聯發科國票37購05,TW24Z0775047,2024/01/24,上市,,RWSCCA,
32829,077505　聯發科國票38購03,TW24Z0775054,2024/01/24,上市,,RWSCCA,
32830,077506　聯發科國票39購04,TW24Z0775062,2024/01/24,上市,,RWSCCA,
32831,077507　聯發科國票3A購02,TW24Z0775070,2024/01/24,上市,,RWSCCA,
32832,077508　慧洋國票37購02,TW24Z0775088,2024/01/24,上市,,RWSCCA,
32833,077509　緯創國票38購04,TW24Z0775096,2024/01/24,上市,,RWSCCA,
32834,077510　揚明光國票38購02,TW24Z0775104,2024/01/24,上市,,RWSCCA,
32835,077511　振樺電國票38購01,TW24Z0775112,2024/01/24,上市,,RWSCCA,
32836,077512　台積電康和39購01,TW24Z0775120,2024/01/24,上市,,RWSCCA,
32837,077513　玉山金康和37購01,TW24Z0775138,2024/01/24,上市,,RWSCCA,
32838,077514　上証2X凱基38購06,TW24Z0775146,2024/01/24,上市,,RWBCCA,
32839,077515　SGBR2X凱基3B購01,TW24Z0775153,2024/01/24,上市,,RWBCCA,
32840,077516　SGBR2X凱基3B購02,TW24Z0775161,2024/01/24,上市,,RWBCCA,
32841,077517　聯電凱基39購06,TW24Z0775179,2024/01/24,上市,,RWSCCA,
32842,077518　華泰凱基37購07,TW24Z0775187,2024/01/24,上市,,RWSCCA,
32843,077519　台積電凱基37購20,TW24Z0775195,2024/01/24,上市,,RWSCCA,
32844,07751U　華航凱基33售01,TW23Z07751U9,2023/06/21,上市,,RWSCPE,
32845,077520　台積電凱基38購11,TW24Z0775203,2024/01/24,上市,,RWSCCA,
32846,077521　台積電凱基38購12,TW24Z0775211,2024/01/24,上市,,RWSCCA,
32847,077522　華邦電凱基37購09,TW24Z0775229,2024/01/24,上市,,RWSCCA,
32848,077523　英業達凱基37購22,TW24Z0775237,2024/01/24,上市,,RWSCCA,
32849,077524　英業達凱基37購23,TW24Z0775245,2024/01/24,上市,,RWSCCA,
32850,077525　技嘉凱基38購11,TW24Z0775252,2024/01/24,上市,,RWSCCA,
32851,077526　技嘉凱基38購12,TW24Z0775260,2024/01/24,上市,,RWSCCA,
32852,077527　微星凱基38購04,TW24Z0775278,2024/01/24,上市,,RWSCCA,
32853,077528　台光電凱基38購03,TW24Z0775286,2024/01/24,上市,,RWSCCA,
32854,077529　威盛凱基37購17,TW24Z0775294,2024/01/24,上市,,RWSCCA,
32855,07752U　長榮航凱基34售03,TW23Z07752U7,2023/06/21,上市,,RWSCPE,
32856,077530　威盛凱基37購18,TW24Z0775302,2024/01/24,上市,,RWSCCA,
32857,077531　京元電凱基38購03,TW24Z0775310,2024/01/24,上市,,RWSCCA,
32858,077532　聯發科凱基38購17,TW24Z0775328,2024/01/24,上市,,RWSCCA,
32859,077533　聯發科凱基38購18,TW24Z0775336,2024/01/24,上市,,RWSCCA,
32860,077534　長榮凱基37購29,TW24Z0775344,2024/01/24,上市,,RWSCCA,
32861,077535　長榮凱基38購12,TW24Z0775351,2024/01/24,上市,,RWSCCA,
32862,077536　陽明凱基37購19,TW24Z0775369,2024/01/24,上市,,RWSCCA,
32863,077537　陽明凱基37購20,TW24Z0775377,2024/01/24,上市,,RWSCCA,
32864,077538　長榮航凱基38購06,TW24Z0775385,2024/01/24,上市,,RWSCCA,
32865,077539　奇鋐凱基39購04,TW24Z0775393,2024/01/24,上市,,RWSCCA,
32866,077540　零壹凱基37購02,TW24Z0775401,2024/01/24,上市,,RWSCCA,
32867,077541　欣興凱基37購12,TW24Z0775419,2024/01/24,上市,,RWSCCA,
32868,077542　緯創凱基37購23,TW24Z0775427,2024/01/24,上市,,RWSCCA,
32869,077543　緯創凱基37購24,TW24Z0775435,2024/01/24,上市,,RWSCCA,
32870,077544　緯創凱基38購07,TW24Z0775443,2024/01/24,上市,,RWSCCA,
32871,077545　緯創凱基3C購05,TW24Z0775450,2024/01/24,上市,,RWSCCA,
32872,077546　晶相光凱基37購02,TW24Z0775468,2024/01/24,上市,,RWSCCA,
32873,077547　辛耘凱基37購06,TW24Z0775476,2024/01/24,上市,,RWSCCA,
32874,077548　虹堡凱基37購03,TW24Z0775484,2024/01/24,上市,,RWSCCA,
32875,077549　啟碁凱基37購06,TW24Z0775492,2024/01/24,上市,,RWSCCA,
32876,077550　穎崴凱基37購04,TW24Z0775500,2024/01/24,上市,,RWSCCA,
32877,077551　緯穎凱基37購20,TW24Z0775518,2024/01/24,上市,,RWSCCA,
32878,077552　緯穎凱基37購21,TW24Z0775526,2024/01/24,上市,,RWSCCA,
32879,077553　緯穎凱基37購22,TW24Z0775534,2024/01/24,上市,,RWSCCA,
32880,077554　緯穎凱基3C購02,TW24Z0775542,2024/01/24,上市,,RWSCCA,
32881,077555　采鈺凱基37購06,TW24Z0775559,2024/01/24,上市,,RWSCCA,
32882,077556　台虹凱基37購02,TW24Z0775567,2024/01/24,上市,,RWSCCA,
32883,077557　元債2X富邦42購01,TW24Z0775575,2024/01/24,上市,,RWBCCA,
32884,077558　台光電富邦39購02,TW24Z0775583,2024/01/24,上市,,RWSCCA,
32885,077559　京元電富邦38購02,TW24Z0775591,2024/01/24,上市,,RWSCCA,
32886,077560　陽明富邦39購02,TW24Z0775609,2024/01/24,上市,,RWSCCA,
32887,077561　緯創富邦3A購01,TW24Z0775617,2024/01/24,上市,,RWSCCA,
32888,077562　群創富邦3B購02,TW24Z0775625,2024/01/24,上市,,RWSCCA,
32889,077563　緯穎富邦3A購01,TW24Z0775633,2024/01/24,上市,,RWSCCA,
32890,077564　台積電統一39購06,TW24Z0775641,2024/01/24,上市,,RWSCCA,
32891,077565　台積電統一3C購03,TW24Z0775658,2024/01/24,上市,,RWSCCA,
32892,077566　台積電統一45購01,TW24Z0775666,2024/01/24,上市,,RWSCCA,
