date,stock_id,buy,name,sell
2019-10-01,0050,603000,Dealer_Hedging,317000
2019-10-02,0050,3862000,Foreign_Investor,4115000
2019-10-02,0050,0,Foreign_Dealer_Self,0
2019-10-02,0050,115000,Investment_Trust,0
2019-10-02,0050,0,Dealer_self,0
2019-10-02,0050,904000,Dealer_Hedging,296000
2019-10-03,0050,1696010,Foreign_Investor,2545000
2019-10-03,0050,0,Foreign_Dealer_Self,0
2019-10-03,0050,0,Investment_Trust,20000
2019-10-03,0050,3000,Dealer_self,241000
2019-10-03,0050,1470000,Dealer_Hedging,568000
2019-10-04,0050,2536001,Foreign_Investor,323197
2019-10-04,0050,0,Foreign_Dealer_Self,0
2019-10-04,0050,380000,Investment_Trust,100000
2019-10-04,0050,0,Dealer_self,30000
2019-10-04,0050,207000,Dealer_Hedging,1415000
2019-10-07,0050,1910000,Foreign_Investor,150000
2019-10-07,0050,0,Foreign_Dealer_Self,0
2019-10-07,0050,0,Investment_Trust,0
2019-10-07,0050,56000,Dealer_self,2000
2019-10-07,0050,872000,Dealer_Hedging,447000
2019-10-08,0050,7716000,Foreign_Investor,195000
2019-10-08,0050,0,Foreign_Dealer_Self,0
2019-10-08,0050,30000,Investment_Trust,0
2019-10-08,0050,900000,Dealer_self,0
2019-10-08,0050,2409000,Dealer_Hedging,913000
2019-10-09,0050,5318000,Foreign_Investor,83000
