date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2021-10-07,0050,357,1,330000,245,1712,1601, ,5,16,0,330000,10,117,123
2021-10-08,0050,175,0,328875,98,1789,1712, ,14,2,2,328875,21,134,117
2021-10-12,0050,243,1,330125,211,1820,1789, ,11,17,0,330125,4,121,134
2021-10-13,0050,65,5,330250,111,1769,1820, ,0,1,0,330250,24,144,121
2021-10-14,0050,78,0,330250,92,1755,1769, ,1,17,0,330250,3,130,144
2021-10-15,0050,71,0,331250,310,1516,1755, ,1,9,0,331250,34,155,130
2021-10-18,0050,45,0,331250,70,1491,1516, ,1,5,0,331250,8,158,155
2021-10-19,0050,41,0,329250,73,1459,1491, ,2,16,0,329250,9,151,158
2021-10-20,0050,63,0,329750,166,1356,1459, ,1,1,0,329750,45,195,151
2021-10-21,0050,32,0,328250,209,1179,1356, ,14,4,0,328250,12,203,195
2021-10-22,0050,26,0,327000,74,1131,1179, ,10,16,0,327000,35,222,203
2021-10-25,0050,30,0,326250,93,1068,1131, ,6,16,0,326250,4,210,222
2021-10-26,0050,20,0,326250,55,1033,1068, ,0,14,0,326250,5,201,210
2021-10-27,0050,22,0,325875,35,1020,1033, ,1,1,0,325875,0,200,201
2021-10-28,0050,29,0,325125,31,1018,1020, ,1,1,0,325125,0,199,200
2021-10-29,0050,62,0,325375,182,898,1018, ,6,25,0,325375,2,176,199
2021-11-01,0050,11,0,325375,105,804,898, ,0,2,0,325375,6,180,176
2021-11-02,0050,40,0,324625,80,764,804, ,0,1,0,324625,2,181,180
2021-11-03,0050,8,0,323625,1,771,764, ,0,0,0,323625,1,182,181
2021-11-04,0050,15,0,323625,47,739,771, ,0,1,0,323625,7,188,182
2021-11-05,0050,45,0,323625,76,708,739, ,0,46,0,323625,5,147,188
2021-11-08,0050,118,0,322625,27,799,708, ,6,5,0,322625,7,149,147
2021-11-09,0050,76,0,322625,142,733,799, ,1,1,1,322625,11,158,149
2021-11-10,0050,24,0,316375,23,734,733, ,0,1,0,316375,8,165,158
2021-11-11,0050,30,1,315625,19,744,734, ,0,4,0,315625,3,164,165
2021-11-12,0050,28,0,316750,35,737,744, ,1,6,0,316750,3,161,164
2021-11-15,0050,161,0,312125,72,826,737, ,0,1,0,312125,5,165,161
2021-11-16,0050,34,0,313625,166,694,826, ,0,19,0,313625,2,148,165
2021-11-17,0050,24,0,312125,33,685,694, ,1,19,0,312125,0,129,148
2021-11-18,0050,25,1,312125,85,624,685, ,0,2,0,312125,1,128,129
2021-11-19,0050,20,0,311375,70,574,624, ,0,1,0,311375,1,128,128
2021-11-22,0050,22,0,311375,13,583,574, ,0,1,0,311375,1,128,128
2021-11-23,0050,74,0,310750,27,630,583, ,5,1,0,310750,3,130,128
2021-11-24,0050,42,0,311000,47,625,630, ,0,1,0,311000,1,130,130
2021-11-25,0050,37,0,311000,7,655,625, ,3,1,0,311000,2,131,130
2021-11-26,0050,99,0,311000,92,662,655, ,0,4,0,311000,5,132,131
2021-11-29,0050,56,0,311000,91,627,662, ,7,7,0,311000,4,129,132
2021-11-30,0050,72,3,311000,40,656,627, ,1,26,0,311000,5,108,129
2021-12-01,0050,55,0,311000,58,653,656, ,0,2,0,311000,0,106,108
2021-12-02,0050,79,0,311000,44,688,653, ,0,3,0,311000,11,114,106
2021-12-03,0050,86,0,312250,25,749,688, ,0,0,0,312250,0,114,114
2021-12-06,0050,9,0,312250,16,742,749, ,0,1,0,312250,0,113,114
2021-12-07,0050,23,0,312250,11,754,742, ,6,1,0,312250,1,113,113
2021-12-08,0050,40,0,312250,81,713,754, ,0,5,0,312250,5,113,113
2021-12-09,0050,20,0,312250,52,681,713, ,7,0,0,312250,15,128,113
2021-12-10,0050,24,0,315000,15,690,681, ,0,0,0,315000,1,129,128
2021-12-13,0050,18,1,315000,13,694,690, ,0,2,0,315000,0,127,129
2021-12-14,0050,23,0,315000,30,681,688, ,7,10,0,315000,0,117,127
2021-12-15,0050,20,0,315000,19,682,681, ,0,14,0,315000,2,105,117
2021-12-16,0050,21,0,310500,39,664,682, ,0,3,0,310500,4,106,105
2021-12-17,0050,8,0,310500,37,635,664, ,0,1,0,310500,2,107,106
2021-12-20,0050,43,0,309250,20,658,635, ,0,7,0,309250,0,100,107
2021-12-21,0050,16,0,309250,10,664,658, ,0,0,0,309250,1,101,100
2021-12-22,0050,10,0,309250,6,668,664, ,0,0,0,309250,5,106,101
2021-12-23,0050,33,0,309250,96,605,668, ,0,2,0,309250,15,119,106
2021-12-24,0050,68,0,308250,36,637,605, ,0,2,0,308250,7,124,119
2021-12-27,0050,39,0,306750,77,599,637, ,1,2,0,306750,7,129,124
2021-12-28,0050,32,0,305875,25,606,599, ,35,4,0,305875,2,127,129
2021-12-29,0050,72,0,303750,32,646,606, ,10,4,0,303750,8,131,127
2021-12-30,0050,27,0,302250,70,603,646, ,0,0,0,302250,5,136,131
2022-01-03,0050,122,0,302250,83,642,603, ,5,9,0,302250,2,129,136
2022-01-04,0050,133,0,300000,152,623,642, ,20,3,0,300000,6,132,129
2022-01-05,0050,77,0,297500,53,647,623, ,2,5,0,297500,8,135,132
2022-01-06,0050,68,0,297500,37,678,647, ,2,3,0,297500,4,136,135
2022-01-07,0050,111,0,297500,113,676,678, ,1,3,0,297500,5,138,136
2022-01-10,0050,52,0,295875,43,685,676, ,2,5,0,295875,5,138,138
2022-01-11,0050,95,0,292875,29,751,685, ,2,9,0,292875,2,131,138
2022-01-12,0050,73,0,293000,56,768,751, ,0,7,0,293000,2,126,131
2022-01-13,0050,39,0,293000,55,752,768, ,0,17,0,293000,2,111,126
2022-01-14,0050,52,0,291500,122,682,752,X ,2,35,0,291500,1,77,111
2022-01-17,0050,60,0,288500,98,644,682,X ,0,77,0,288500,0,0,77
2022-01-18,0050,89,1,287500,37,695,644,X ,0,0,0,287500,0,0,0
2022-01-19,0050,96,0,286875,32,759,695,X ,0,0,0,286875,0,0,0
2022-01-20,0050,181,0,287500,46,894,759, ,0,0,0,287500,0,0,0
2022-01-21,0050,344,0,293500,115,1123,894, ,32,0,0,293500,7,7,0
2022-01-24,0050,108,0,293750,74,1157,1123, ,26,2,0,293750,43,48,7
2022-01-25,0050,202,6,295875,32,1321,1157, ,4,22,0,295875,7,33,48
2022-01-26,0050,152,1,300250,49,1423,1321, ,2,5,0,300250,11,39,33
2022-02-07,0050,257,0,307750,95,1585,1423, ,0,0,0,307750,3,42,39
2022-02-08,0050,104,0,315375,154,1535,1585, ,0,17,0,315375,39,64,42
2022-02-09,0050,58,0,318250,54,1539,1535, ,0,6,0,318250,28,86,64
2022-02-10,0050,97,0,318500,107,1529,1539, ,16,2,0,318500,30,114,86
2022-02-11,0050,66,1,318500,89,1505,1529, ,0,6,0,318500,14,122,114
2022-02-14,0050,75,0,321250,91,1489,1505, ,0,22,0,321250,10,110,122
2022-02-15,0050,34,0,322750,24,1499,1489, ,1,21,0,322750,14,103,110
2022-02-16,0050,39,2,322750,65,1471,1499, ,0,3,0,322750,13,113,103
2022-02-17,0050,51,0,322875,54,1468,1471, ,7,0,0,322875,17,130,113
2022-02-18,0050,78,0,322875,37,1509,1468, ,0,34,0,322875,4,100,130
2022-02-21,0050,22,2,322875,33,1496,1509, ,0,4,0,322875,10,106,100
2022-02-22,0050,144,1,324125,47,1592,1496, ,7,18,0,324125,8,96,106
2022-02-23,0050,32,0,326125,35,1589,1592, ,1,2,0,326125,24,118,96
2022-02-24,0050,239,0,330000,126,1702,1589, ,3,12,0,330000,66,172,118
2022-02-25,0050,211,2,335500,63,1848,1702, ,2,33,0,335500,27,166,172
2022-03-01,0050,73,3,338625,173,1745,1848, ,13,11,0,338625,18,173,166
2022-03-02,0050,63,1,338875,12,1795,1745, ,0,0,0,338875,8,181,173
2022-03-03,0050,91,1,338875,47,1838,1795, ,1,1,0,338875,3,183,181
2022-03-04,0050,84,5,342250,47,1870,1838, ,1,9,0,342250,28,202,183
2022-03-07,0050,508,0,353000,120,2258,1870, ,6,9,0,353000,89,282,202
2022-03-08,0050,520,0,374125,45,2733,2258, ,12,72,0,374125,78,288,282
2022-03-09,0050,174,0,393625,141,2766,2733, ,8,5,0,393625,49,332,288
2022-03-10,0050,160,0,400125,354,2572,2766, ,1,63,0,400125,91,360,332
2022-03-11,0050,130,0,405250,100,2602,2572, ,1,113,0,405250,75,322,360
2022-03-14,0050,73,0,407500,71,2604,2602, ,10,21,0,407500,37,338,322
2022-03-15,0050,260,11,395875,42,2811,2604, ,3,46,0,395875,52,344,338
2022-03-16,0050,76,0,399375,108,2779,2811, ,6,8,0,399375,13,349,344
2022-03-17,0050,73,0,388750,297,2555,2779, ,3,12,0,388750,125,462,349
2022-03-18,0050,37,0,389250,61,2531,2555, ,0,13,0,389250,90,539,462
2022-03-21,0050,55,0,389000,161,2425,2531, ,0,3,0,389000,31,567,539
2022-03-22,0050,41,0,390875,21,2445,2425, ,0,10,0,390875,12,569,567
2022-03-23,0050,76,25,390875,94,2402,2445, ,0,52,0,390875,24,541,569
2022-03-24,0050,12,2,390750,26,2386,2402, ,6,32,0,390750,50,559,541
2022-03-25,0050,22,0,390625,83,2325,2386, ,0,6,0,390625,12,565,559
2022-03-28,0050,95,1,392250,92,2327,2325, ,14,37,0,392250,3,531,565
2022-03-29,0050,28,0,392250,35,2320,2327, ,0,1,0,392250,22,552,531
2022-03-30,0050,23,1,392250,150,2192,2320, ,0,95,0,392250,56,513,552
2022-03-31,0050,7,0,392250,59,2140,2192, ,1,5,0,392250,11,519,513
2022-04-01,0050,51,0,392250,34,2157,2140, ,0,24,0,392250,3,498,519
2022-04-06,0050,53,0,395000,19,2191,2157, ,2,25,0,395000,60,533,498
2022-04-07,0050,115,0,395125,61,2245,2191, ,1,72,0,395125,38,499,533
2022-04-08,0050,66,3,395750,22,2286,2245, ,6,31,0,395750,21,489,499
2022-04-11,0050,189,0,394125,76,2399,2286, ,0,14,0,394125,15,490,489
2022-04-12,0050,109,0,398625,35,2473,2399, ,0,9,0,398625,15,496,490
2022-04-13,0050,85,0,399375,218,2340,2473, ,0,10,0,399375,45,531,496
2022-04-14,0050,32,0,400125,12,2360,2340, ,0,21,0,400125,25,535,531
2022-04-15,0050,158,0,400875,27,2491,2360, ,2,172,0,400875,20,383,535
2022-04-18,0050,188,0,404250,68,2611,2491, ,3,26,0,404250,27,384,383
2022-04-19,0050,57,0,407250,102,2566,2611, ,1,16,0,407250,42,410,384
2022-04-20,0050,175,0,409875,45,2696,2566, ,0,9,0,409875,17,418,410
2022-04-21,0050,48,10,409875,101,2633,2696, ,0,21,0,409875,10,407,418
2022-04-22,0050,186,7,411750,15,2797,2633, ,4,36,0,411750,43,414,407
2022-04-25,0050,380,0,414875,53,3124,2797, ,1,13,0,414875,74,475,414
2022-04-26,0050,43,0,416250,154,3013,3124, ,6,55,0,416250,45,465,475
2022-04-27,0050,280,11,422000,173,3109,3013, ,12,26,0,422000,9,448,465
2022-04-28,0050,164,0,422250,138,3135,3109, ,14,9,0,422250,24,463,448
2022-04-29,0050,97,9,423625,152,3071,3135, ,0,16,0,423625,47,494,463
